Año,Trimestre,Provincia,Otros,"0,256 Mbps","0,375 Mbps","0,625 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,2 Mbps","1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps","6,7 Mbps",3 Mbps,"3,2 Mbps","3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,6 Mbps",11 Mbps,12 Mbps,13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,28 Mbps,29 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,37 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,47 Mbps,48 Mbps,49 Mbps,50 Mbps,51 Mbps,52 Mbps,54 Mbps,55 Mbps,56 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,63 Mbps,64 Mbps,65 Mbps,66 Mbps,67 Mbps,68 Mbps,70 Mbps,71 Mbps,75 Mbps,77 Mbps,78 Mbps,80 Mbps,81 Mbps,83 Mbps,82 Mbps,86 Mbps
2020,4,La Rioja,0,0,0,0,90,9,0,688,0,0,0,0,0,0,0,12140,0,0,31589,1,0,0,34150,0,0,0,0,0,60600,0,0,0,0,0,4104,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Mendoza,2570,1,0,0,200,7,9,1825,0,0,0,2761,0,0,0,82680,0,0,14,3560,0,2864,1270510,0,689,0,871,4143,54690,0,0,35582,0,0,1073,0,0,0,0,3741,0,0,0,930,10,0,0,0,0,0,0,2448,0,0,0,0,59,0,0,0,10,0,0,0,0,0,0,8272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Misiones,7001,0,0,0,470,4,0,3956,0,0,0,7903,0,0,0,77510,0,0,0,496,0,4263,161430,0,305,0,201,3,255690,0,4,16485,0,1,1975,1,0,785,0,7194,37,0,0,0,3119,0,0,0,0,0,0,11654,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,23802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Neuquén,5720,0,0,0,450,71,1,556,0,0,0,2220,0,0,0,68890,0,0,6938,357,0,10216,295840,0,294,0,4010,0,41740,0,0,1477,0,0,163,0,0,2120,0,2031,0,0,0,0,5320,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35774,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Río Negro,20146,0,0,0,190,106,0,1141,0,0,0,3367,0,0,0,63270,0,0,2,1334,0,4962,536380,0,0,0,268,30,38550,0,0,6791,0,0,1,0,0,1497,0,4842,0,0,0,0,3346,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,22157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Salta,6319,0,0,0,490,60,1,2871,0,0,0,1341,0,0,0,156530,0,0,1,4827,0,1385,158780,0,0,0,47,0,687820,0,0,2243,0,0,2241,0,0,35,0,10669,0,0,0,0,7616,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,San Juan,4588,0,0,0,220,3,1,1459,0,0,0,1568,0,0,0,51640,0,0,0,716,0,214,523880,0,86,0,23,488,1430,0,0,5003,0,0,43,0,0,0,0,80,0,0,0,0,327,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,San Luis,36918,0,0,0,570,1,0,451,0,0,0,667,0,0,0,14420,0,0,2,439,0,278,107410,0,0,0,149,3340,10,0,0,2688,0,0,0,0,0,0,0,0,0,0,0,0,62239,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Santa Cruz,758,3,0,0,240,20,0,5375,0,0,0,1646,0,0,0,61840,0,0,0,70,0,2362,115360,0,0,0,2,121,42590,0,0,4427,1281,0,849,0,0,1,0,76,0,0,0,53,959,0,0,0,0,0,0,21,0,0,0,216,0,0,0,0,5,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
2020,4,Santa Fe,23602,51,0,0,3210,146,0,15208,326,0,334,9026,0,0,0,532900,0,0,65,5797,0,26742,964750,0,3982,0,7198,653,1919600,0,0,27739,3,0,13053,130,0,5253,0,48068,0,0,0,0,41545,0,0,0,0,0,0,23608,0,0,0,4,0,0,2,0,230,0,126,0,0,0,0,164652,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Santiago Del Estero,3932,0,0,0,390,84,908,959,0,0,307,3342,0,0,0,106310,0,0,0,845,0,3,184320,0,949,0,0,0,566410,0,0,2261,0,0,628,0,0,0,0,1777,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Tierra Del Fuego,6690,0,0,0,60,11,0,98,0,0,0,7,0,0,0,5990,0,0,0,2409,0,264,185040,0,0,0,4680,52,13870,0,0,3215,0,1,157,0,0,48,0,76,0,0,0,0,441,0,0,0,0,0,0,47,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,890,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,Tucumán,2680,0,0,0,160,13,0,3251,0,0,0,28,0,113,0,98340,65,0,2890,274,0,215,275220,0,141,0,163,351,536790,0,2,385,0,0,2296,0,0,1,0,29471,0,0,0,0,34,0,0,0,0,0,0,4071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,3,Buenos Aires,19853,17,0,0,369160,609,26560,32611,0,0,380,25065,0,35,0,973880,0,0,35939,15952,0,35165,8762420,0,4718,0,17558,493,2119410,0,4,57035,2,24,15530,109,0,53774,0,93294,2,1,0,28,180693,0,0,0,0,0,917,12641,0,0,1,1,0,0,0,0,779,0,0,0,0,0,1,1199980,0,0,54,1,0,1,0,76,0,1,0,0,1,0,0,0,3,0,236,0,2,4,1,1,0,0
2020,3,Capital Federal,247,30,0,0,750,159,15,5404,0,0,0,387,0,0,0,82450,0,0,70,1539,0,1962,1449120,0,13,0,22,3,850450,0,5,10916,0,0,3353,5,0,38993,0,15481,1,0,0,0,66791,0,0,0,0,0,0,11242,0,0,1,9,0,0,0,30,121,0,0,0,0,0,0,577976,0,0,0,1,0,0,0,16,0,0,0,0,0,1,0,0,3,0,117,0,0,7,0,0,0,0
2020,3,Catamarca,2154,0,0,0,340,29,0,669,0,0,0,264,0,0,0,23370,0,0,0,3,0,48,49550,0,0,0,0,27,87410,0,0,3262,0,0,603,0,0,0,0,7330,0,0,0,253,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Chaco,7194,0,225,111,690,14,0,2625,0,25,0,1737,0,0,0,61470,0,0,1184,568,0,1085,113050,0,527,0,308,1,208030,0,0,18678,0,0,1688,0,0,831,0,6349,0,0,0,0,2970,0,0,0,0,0,0,10781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Chubut,3942,8,0,0,660,84,4,964,0,0,0,5217,0,0,0,221320,0,0,73,538,0,520,582200,0,0,0,189,2212,197130,0,0,11164,0,0,1050,0,0,0,0,3,0,0,0,0,2586,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Córdoba,11728,2,0,0,810,85,0,16954,0,0,7,13088,27,1158,0,547690,0,0,5244,15119,0,13168,1021290,0,4253,0,5794,1862,1129240,1,1,16577,4,9,14529,75,0,12411,0,40629,0,0,0,2,52999,0,0,0,0,1,0,10829,0,0,0,2,0,0,0,0,50,0,0,0,0,0,0,285401,0,0,0,0,0,0,0,4608,0,0,0,0,0,0,0,0,134,0,1,0,0,0,0,0,0,0
2020,3,Corrientes,5020,0,0,0,100,62,0,6876,0,0,0,2277,0,0,0,105370,0,0,0,948,0,1543,135360,0,0,0,515,0,228000,0,0,17541,0,0,1669,0,0,742,0,5356,0,0,0,0,2129,0,0,0,0,0,0,6486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Entre Ríos,15759,1,0,0,180,111,0,6668,0,0,0,4802,0,0,0,165490,0,0,2188,840,0,2835,356770,0,2106,0,844,0,485280,0,0,30124,0,0,3950,3,0,2278,0,4442,0,0,0,0,4777,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Formosa,1737,0,0,0,490,342,0,1698,0,0,0,1426,0,0,0,102540,0,0,0,2979,0,1373,55840,0,2,0,0,0,74300,0,0,189,0,0,499,0,0,673,0,5764,0,0,0,0,573,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Jujuy,3065,0,0,0,270,28,0,7031,0,0,0,5488,0,0,0,79090,0,0,0,2283,0,734,88680,0,0,0,0,0,105660,0,0,22759,0,0,592,0,0,4,0,21843,0,0,0,0,8,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,3,La Pampa,4029,1,0,0,2360,56,313,2880,0,0,0,4575,0,0,0,78140,0,0,0,4284,0,1400,462390,0,6,0,1,0,78130,0,0,47,0,0,3378,30,0,39,0,2083,0,0,46,0,285,0,0,0,0,53,0,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5333,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,La Rioja,2,0,0,0,90,12,0,705,0,0,0,0,0,0,0,12500,0,0,31589,1,0,0,35610,0,0,0,0,0,59550,0,0,0,0,0,4131,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Mendoza,45,1,0,0,200,37,9,1656,0,0,0,2488,0,0,0,44190,0,0,14,3267,0,2363,1272280,0,671,0,876,5115,54610,0,0,37538,0,0,1074,0,0,0,0,3821,0,0,0,987,5,0,0,0,0,0,0,2466,0,0,0,0,66,0,0,0,6,0,0,0,0,0,0,6193,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Misiones,8779,0,0,0,470,24,0,4310,0,0,0,7881,0,0,0,79990,0,0,0,449,0,2944,159460,0,292,0,221,0,237020,0,0,17209,0,0,2033,0,0,913,0,5787,0,0,0,0,2847,0,0,0,0,0,0,10816,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,23464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Neuquén,803,0,0,0,450,173,1,812,0,0,0,2404,0,0,0,98030,0,0,6938,264,0,9188,313800,0,294,0,2899,0,33680,0,0,2944,0,0,163,0,0,2461,0,407,0,0,0,0,5274,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36663,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Río Negro,19093,0,0,0,470,67,0,1137,0,0,0,3977,0,0,0,65180,0,0,283,1119,0,5950,504680,0,0,0,232,34,35030,0,0,860,0,0,22,0,0,1775,0,4439,0,0,0,0,3373,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Salta,14996,0,0,0,490,80,1,6086,0,0,0,363,0,0,0,88940,0,0,1,280,0,722,169470,0,0,0,41,0,646950,0,0,2527,0,0,2369,0,0,45,0,11049,0,0,0,0,7216,0,0,0,0,0,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,San Juan,4150,0,0,0,220,26,1,3684,0,0,0,3257,0,0,0,50130,0,0,0,714,0,268,527830,0,0,0,23,570,1180,0,0,6468,0,0,43,0,0,0,0,18,0,0,0,0,32,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,San Luis,36917,0,0,0,570,48,0,402,0,0,0,664,0,0,0,8450,0,0,2,412,0,116,97580,0,0,0,149,3194,80,0,0,2659,0,0,0,0,0,0,0,7,0,0,0,0,61316,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Santa Cruz,833,3,0,0,240,39,0,5415,0,0,0,1674,0,0,0,60880,0,0,0,52,0,2450,112090,0,0,0,1,134,38800,0,0,3632,1775,0,1131,0,0,110,0,82,0,0,0,455,150,0,0,0,0,0,0,24,0,0,0,19,0,0,0,0,8,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020,3,Santa Fe,27001,51,0,0,3210,196,0,16309,0,0,334,9533,0,0,0,614210,0,0,57,5826,0,26928,941860,0,3144,0,6608,636,1889930,0,0,29295,0,0,13087,52,0,6184,0,43477,0,0,0,0,38541,0,0,0,0,0,0,20264,0,0,0,3,0,0,2,0,10,0,129,0,0,0,0,158274,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Santiago Del Estero,4801,0,0,0,390,94,908,963,0,0,307,2381,0,0,0,100870,0,0,0,845,0,1,187040,0,949,0,0,0,564690,0,0,2261,0,0,660,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Tierra Del Fuego,6992,0,0,0,60,5,0,97,0,0,0,4,0,0,0,6050,0,0,0,2465,0,263,186600,0,0,0,4083,0,13310,0,0,3439,0,1,161,0,0,52,0,73,0,0,0,0,450,0,0,0,0,0,0,31,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,907,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,Tucumán,2637,0,0,0,160,36,0,3594,0,0,0,28,0,113,0,101070,65,0,2890,15,0,218,289800,0,143,0,165,398,539040,0,2,454,0,0,2402,0,0,0,0,30268,0,0,0,0,9,0,0,0,0,0,0,3237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,2,Buenos Aires,21233,17,0,0,369160,609,26560,32782,0,0,380,24817,0,35,0,957000,0,0,50911,16486,0,34951,8782200,0,7644,0,16867,493,2163320,0,4,58216,2,24,15994,109,0,62769,0,96014,2,1,0,28,172263,0,0,0,0,0,917,15818,0,0,1,1,0,0,0,0,733,0,0,0,0,0,1,1051872,0,0,54,1,0,1,0,72,0,1,0,0,0,0,0,0,3,0,0,0,2,3,1,1,0,0
2020,2,Capital Federal,687,30,0,0,750,159,15,5785,0,0,0,395,0,0,0,90680,0,0,70,1538,0,1942,1479730,0,13,0,21,3,945480,0,5,12656,0,0,3849,5,0,46384,0,16959,1,0,0,0,67168,0,0,0,0,0,0,12997,0,0,1,9,0,0,0,30,121,0,0,0,0,0,0,562968,0,0,0,1,0,0,0,16,0,0,0,0,0,1,0,0,3,0,0,0,0,7,0,0,0,0
2020,2,Catamarca,3176,0,0,0,340,29,0,730,0,0,0,263,0,0,0,24260,0,0,0,0,0,51,53310,0,0,0,0,26,86640,0,0,2284,0,0,654,0,0,0,0,7304,0,0,0,171,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Chaco,6969,0,225,111,690,14,0,3497,0,25,0,988,0,0,0,62410,0,0,1184,374,0,754,121040,0,527,0,288,1,203240,0,0,19681,0,0,1873,0,0,964,0,6526,0,0,0,0,2883,0,0,0,0,0,0,9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Chubut,3999,8,0,0,660,84,4,925,0,0,0,5074,0,0,0,39250,0,0,73,1245,0,477,579640,0,0,0,189,2433,195660,0,0,9410,0,0,1126,0,0,0,0,1,0,0,0,0,1241,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Córdoba,8971,2,0,0,810,85,0,17541,0,0,0,13291,27,1158,0,555160,0,0,5244,14167,0,11559,1049050,0,4121,0,3927,1827,1160570,1,1,18038,4,8,15214,67,0,14985,0,41212,0,0,0,2,52521,0,0,0,0,1,0,10700,0,0,0,2,0,0,0,0,50,0,0,0,0,0,0,270533,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
2020,2,Corrientes,5020,0,0,0,100,62,0,6938,0,0,0,1296,0,0,0,98320,0,0,0,968,0,1543,141920,0,0,0,515,0,223300,0,0,17885,0,0,1826,0,0,869,0,5264,0,0,0,0,2164,0,0,0,0,0,0,5734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Entre Ríos,14569,1,0,0,180,111,0,7625,0,0,0,4167,0,0,0,155040,0,0,2188,819,0,2793,373410,0,2106,0,844,0,476900,0,0,30856,0,0,4241,2,0,2609,0,4382,0,0,0,0,4616,0,0,0,0,0,0,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Formosa,1313,0,0,0,490,342,0,1881,0,0,0,1465,0,0,0,102400,0,0,0,2977,0,1366,57560,0,2,0,0,0,71070,0,0,208,0,0,547,0,0,755,0,5488,0,0,0,0,559,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Jujuy,16557,0,0,0,270,28,0,7114,0,0,0,3218,0,0,0,79730,0,0,0,2283,0,734,94080,0,0,0,0,0,105190,0,0,22759,0,0,661,0,0,4,0,3405,0,0,0,0,8,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,2,La Pampa,1123,1,0,0,2360,56,313,2890,0,0,0,5977,0,0,0,90550,0,0,0,3508,0,1400,488850,0,6,0,1,0,75240,0,0,59,0,0,2499,0,0,4,0,1238,0,0,0,0,312,0,0,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,La Rioja,2,0,0,0,90,12,0,701,0,0,0,0,0,0,0,13260,0,0,31589,1,0,0,37590,0,0,0,0,0,56610,0,0,0,0,0,4150,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Mendoza,2450,1,0,0,200,37,9,1655,0,0,0,2491,0,0,0,45510,0,0,14,2366,0,1997,1292100,0,130,0,876,6400,50330,0,0,30426,0,0,1078,0,0,0,0,3770,0,0,0,818,5,0,0,0,0,0,0,2435,0,0,0,0,65,0,0,0,4,0,0,0,0,0,0,4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Misiones,8646,0,0,0,470,24,0,4350,0,0,0,7881,0,0,0,82230,0,0,0,449,0,2944,165440,0,292,0,221,0,232060,0,0,17482,0,0,2216,0,0,1043,0,5704,0,0,0,0,2845,0,0,0,0,0,0,9460,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,22966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Neuquén,0,0,0,0,450,173,1,802,0,0,0,2406,0,0,0,98130,0,0,6938,264,0,9187,320870,0,294,0,2899,0,29100,0,0,3178,0,0,163,0,0,2897,0,387,0,0,0,0,5126,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36326,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Río Negro,17057,0,0,0,470,67,0,1129,0,0,0,3977,0,0,0,75190,0,0,283,869,0,5618,518880,0,0,0,232,37,30660,0,0,974,0,0,22,0,0,2081,0,4421,0,0,0,0,3162,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Salta,6531,0,0,0,490,80,1,6176,0,0,0,804,0,0,0,127540,0,0,1,4018,0,719,178420,0,0,0,41,0,644220,0,0,2863,0,0,2559,0,0,54,0,11513,0,0,0,0,7033,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,San Juan,4430,0,0,0,220,26,1,696,0,0,0,1158,0,0,0,38720,0,0,0,468,0,226,528860,0,0,0,0,801,1160,0,0,4847,0,0,43,0,0,0,0,18,0,0,0,0,32,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,San Luis,35992,0,0,0,570,48,0,386,0,0,0,664,0,0,0,8440,0,0,2,409,0,104,90300,0,0,0,149,3428,80,0,0,1927,0,0,0,0,0,0,0,7,0,0,0,0,60886,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Santa Cruz,493,3,0,0,240,39,0,5415,0,0,0,1674,0,0,0,60840,0,0,0,61,0,2452,112520,0,0,0,1,166,39990,0,0,3456,1775,0,1131,0,0,110,0,69,0,0,0,372,150,0,0,0,0,0,0,24,0,0,0,19,0,0,0,0,7,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020,2,Santa Fe,20193,51,0,0,3210,196,0,17111,0,0,334,8837,0,0,0,566820,0,0,57,5830,0,26761,995030,0,3144,0,7217,677,1877340,0,0,32297,0,0,13578,139,0,7392,0,43169,0,0,0,0,39143,0,0,0,0,0,0,18101,0,0,0,3,0,0,2,0,10,0,137,0,0,0,0,148016,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Santiago Del Estero,4516,0,0,0,390,94,908,1869,0,0,307,1804,0,0,0,108430,0,0,0,693,0,1,179110,0,879,0,0,0,568300,0,0,2512,0,0,726,0,0,0,0,1940,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Tierra Del Fuego,7446,0,0,0,60,5,0,102,0,0,0,0,0,0,0,6310,0,0,0,2533,0,262,187970,0,0,0,3824,0,13620,0,0,2749,0,0,160,0,0,51,0,74,0,0,0,0,347,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,Tucumán,2635,0,0,0,160,36,0,3509,0,0,0,28,0,0,0,106970,0,0,2890,18,0,185,317980,0,143,0,165,8,542210,0,2,340,0,0,2663,0,0,0,0,31179,0,0,0,0,0,0,0,0,0,0,0,2246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,1,Buenos Aires,28935,17,0,0,375890,609,27537,33467,0,0,60,22621,0,0,0,873880,0,0,52219,18799,0,36030,8807150,0,2345,0,17585,493,2159980,0,4,57488,2,24,16699,109,0,71327,0,102324,1,1,0,29,188851,0,0,0,0,0,917,16015,0,0,0,1,0,0,0,0,671,0,0,0,0,0,1,955468,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
