Provincia,Partido,Localidad,ADSL,CableModem,Dial Up,Fibra Optica,Otras conexiones,Satelital,WIMAX,Wireless,Total general,Poblacion,Telefonia Fija,Latitud,Longitud
CHUBUT,Cushamen,Epuyén,1184,0,0,0,0,0,0,0,1184,1038,SI,-42.2329247123472,-71.3695066579513
CHUBUT,Cushamen,Gualjaina,0,0,0,0,0,2,0,0,2,1183,SI,-42.7267578946733,-70.5354876126711
CHUBUT,Cushamen,Lago Puelo,315,0,0,59,0,0,0,723,1097,3129,SI,-42.0672923130861,-71.5981575625236
CHUBUT,Cushamen,Leleque,0,0,0,0,0,2,0,0,2,116,SI,-42.4288626216315,-71.0683951630343
CHUBUT,Cushamen,El Maitén,0,0,0,0,0,0,0,1,1,4011,SI,-42.0542854358373,-71.1673153308386
CHUBUT,Escalante,Comodoro Rivadavia,19602,12473,248,1739,336,37,0,16749,51184,175196,SI,-45.8729846778063,-67.5430559979427
CHUBUT,Escalante,Diadema Argentina,0,0,0,0,0,0,0,311,311,1317,--,-45.7906089158021,-67.6738925726169
CHUBUT,Escalante,Rada Tilly,1143,1,34,1206,54,0,0,443,2881,9098,SI,-45.9368019185633,-67.5653960236573
CHUBUT,Escalante,Acceso Norte,0,0,0,0,0,1,0,0,1,0,--,-45.782807331545,-67.5033367870766
CHUBUT,Escalante,Barrio Caleta Cordova,0,0,0,0,0,1,0,0,1,0,--,-45.7482508559011,-67.3786501769463
CHUBUT,Florentino Ameghino,Camarones,0,0,0,0,0,1,0,208,209,1296,SI,-44.79829087317,-65.7105992934951
CHUBUT,Florentino Ameghino,Garayalde,0,0,0,0,0,0,0,3,3,18,--,-44.6795783728661,-66.6097364550235
CHUBUT,Futaleufú,Corcovado,0,0,1,0,0,5,0,0,6,1820,SI,-43.5380021657326,-71.4659616215841
CHUBUT,Futaleufú,Esquel,7142,1522,40,0,0,2,0,4527,13233,32343,SI,-42.9133238858291,-71.3185116319277
CHUBUT,Futaleufú,Los Cipreses,0,0,0,0,0,1,0,0,1,179,SI,-43.1847146210617,-71.6413919295155
CHUBUT,Futaleufú,Trevelín,472,0,19,0,18,1,0,562,1072,6353,SI,-43.0908711905976,-71.4654853699539
CHUBUT,Futaleufú,Villa Futalaufquen,0,0,0,0,0,5,0,0,5,28,SI,-42.9006375858067,-71.6061535113717
CHUBUT,Futaleufú,Aldea Escolar,0,0,0,0,0,1,0,0,1,359,SI,-43.1198187614025,-71.5588967458005
CHUBUT,Futaleufú,Lago Rosario,0,0,0,0,0,2,0,0,2,87,SI,-43.2500168518714,-71.3512318442886
CHUBUT,Gaiman,28 de Julio,0,0,0,12,1,1,0,0,14,237,--,-43.3809771295585,-65.8386877428492
CHUBUT,Gaiman,Dolavon,0,0,3,55,50,1,0,0,109,2887,SI,-43.309297578868,-65.7087388385691
CHUBUT,Gaiman,Gaiman,223,0,15,90,658,2,0,0,988,4730,SI,-43.288807480447,-65.4924135000744
CHUBUT,Gastre,Blancuntre,0,0,0,0,0,1,0,0,1,82,SI,-42.5683892291525,-68.9190916237139
CHUBUT,Gastre,El Escorial,0,0,0,0,0,1,0,0,1,89,SI,-43.098070041959,-68.5596033354947
CHUBUT,Gastre,Lagunita Salada,0,0,0,0,0,1,0,7,8,129,SI,-42.7167792838299,-69.1884723935703
CHUBUT,Gastre,Yala Laubat,0,0,0,0,0,1,0,0,1,37,--,-42.7671354457615,-68.875421794475
CHUBUT,Gastre,Gastre,0,0,0,0,0,0,0,103,103,602,SI,-42.2656204565429,-69.2210978977662
CHUBUT,Languiñeo,Aldea Epulef,0,0,0,0,0,1,0,5,6,247,SI,-43.2341165952859,-69.7112937770404
CHUBUT,Languiñeo,Carrenleufú,0,0,0,0,0,1,0,0,1,317,SI,-43.5856885437306,-71.7009020245021
CHUBUT,Languiñeo,Colan Conhue,0,0,0,0,0,1,0,4,5,262,SI,-43.2425977048335,-69.9302181856069
CHUBUT,Languiñeo,Paso del Sapo,0,0,0,0,0,2,0,30,32,472,SI,-42.7371109950872,-69.6110020875554
CHUBUT,Languiñeo,Tecka,0,0,0,0,0,1,0,0,1,1237,SI,-43.4935820815258,-70.8135608321009
CHUBUT,Mártires,El Mirasol,0,0,0,0,0,1,0,0,1,57,--,-43.2852932712541,-67.7603113819649
CHUBUT,Mártires,Las Plumas,0,0,0,0,0,1,0,0,1,480,SI,-43.7223979636171,-67.2869956666141
CHUBUT,Paso de Indios,Cerro Cóndor,0,1,0,0,0,1,0,0,2,67,SI,-43.4233198653988,-69.1640923476749
CHUBUT,Paso de Indios,Los Altares,0,0,0,0,0,1,0,1,2,230,SI,-43.8711929981581,-68.4301168776514
CHUBUT,Paso de Indios,Paso de Indios,0,0,0,0,0,1,0,0,1,1264,SI,-43.8663054117658,-69.0448870902309
CHUBUT,Rawson,Playa Unión,675,209,12,101,1,0,0,421,1419,6775,SI,-43.3219408530217,-65.0475987350977
CHUBUT,Rawson,Rawson,1747,8805,41,774,300,1,0,343,12011,24616,SI,-43.3010516778945,-65.0955202340428
CHUBUT,Rawson,Trelew,6877,23051,287,722,1094,3,0,1130,33164,97915,SI,-43.2483538570309,-65.3103813319694
CHUBUT,Rawson,Playa Magagna,0,1700,0,0,0,0,0,3,1703,76,--,-43.3821208618862,-65.0449325683674
CHUBUT,Río Senguer,Aldea Apeleg,0,0,0,0,0,1,0,1,2,126,SI,-44.7052521139583,-70.8460010136593
CHUBUT,Río Senguer,Aldea Beleiro,0,0,0,0,0,2,0,0,2,176,SI,-45.5614644681207,-71.5181726162484
CHUBUT,Río Senguer,Alto Río Senguer,0,0,1,0,0,2,0,1,4,1570,SI,-45.0476417520383,-70.8227552077123
CHUBUT,Río Senguer,Doctor Ricardo Rojas,0,0,0,0,0,1,0,0,1,219,SI,-45.5870084306305,-71.0290968422414
CHUBUT,Río Senguer,Facundo,0,0,0,0,0,1,0,41,42,185,SI,-45.3192710383686,-69.9721127349678
CHUBUT,Río Senguer,Lago Blanco,0,0,0,0,0,1,0,0,1,194,SI,-45.9468594190828,-71.2641106643113
CHUBUT,Río Senguer,Río Mayo,0,0,0,4,0,2,0,180,186,2791,SI,-45.6964538171738,-70.2559804482547
CHUBUT,Sarmiento,Buen Pasto,0,0,0,0,0,1,0,0,1,105,SI,-45.0804225633305,-69.4497777721279
CHUBUT,Tehuelches,Gobernador Costa,0,0,1,0,0,0,0,0,1,2251,SI,-44.0529826063177,-70.597920256446
CHUBUT,Tehuelches,José de San Martín,0,0,0,0,0,1,0,0,1,1612,SI,-44.0545030861499,-70.4698423450266
CHUBUT,Tehuelches,Río Pico,0,0,1,0,0,2,0,0,3,1055,SI,-44.1829932413496,-71.3700565360866
CHUBUT,Telsen,Gan Gan,0,0,0,0,1,1,0,11,13,661,SI,-42.5232330288476,-68.2828542288869
CHUBUT,Telsen,Telsen,0,16,0,0,0,4,0,42,62,544,SI,-42.4387511614213,-66.941427996482
CORDOBA,Calamuchita,Amboy,0,0,0,0,0,0,0,19,19,183,SI,-32.1759165218621,-64.5765483175138
CORDOBA,Calamuchita,Cañada del Sauce,1,0,0,0,0,0,0,0,1,61,SI,-32.3679991604313,-64.6425223427633
CORDOBA,Calamuchita,Capilla Vieja,0,0,0,0,0,0,0,5,5,68,--,-31.942027416529,-64.6165406145348
CORDOBA,Calamuchita,El Corcovado - El Torreón,52,0,0,0,0,0,0,30,82,417,SI,-32.149759071844,-64.5015914694579
CORDOBA,Calamuchita,Embalse,0,0,0,1467,0,1,0,1877,3345,8793,--,-32.2065076875762,-64.4006226825819
CORDOBA,Calamuchita,La Cruz,13,0,0,0,0,0,0,362,375,1363,SI,-32.3034055718452,-64.4831089740345
CORDOBA,Calamuchita,La Cumbrecita,0,0,0,0,0,0,0,250,250,549,--,-31.8969643877578,-64.7751589433589
CORDOBA,Calamuchita,Las Bajadas,0,0,0,0,0,0,0,16,16,141,--,-32.0954063583092,-64.3310535546374
CORDOBA,Calamuchita,Los Cóndores,423,0,0,0,0,1,0,507,931,2879,SI,-32.3211277679392,-64.2810080327514
CORDOBA,Calamuchita,Los Molinos,0,0,0,0,0,0,0,42,42,260,--,-31.8568223164309,-64.3779521586489
CORDOBA,Calamuchita,Los Reartes,30,0,0,342,0,1,0,375,748,1192,SI,-31.919856077953,-64.5755037073336
CORDOBA,Calamuchita,Parque Calmayo,0,0,0,0,0,0,0,36,36,44,--,-32.0237443074993,-64.4641636844138
CORDOBA,Calamuchita,San Agustín,110,0,0,0,0,0,0,1,111,3317,SI,-31.9763155149128,-64.3733067164283
CORDOBA,Calamuchita,San Ignacio (Loteo San Javier),0,0,0,0,0,0,0,11,11,140,SI,-32.1667856733263,-64.5163972060979
CORDOBA,Calamuchita,Santa Rosa de Calamuchita,1355,815,0,119,0,0,0,3079,5368,12395,SI,-32.0700578177618,-64.537633731877
CORDOBA,Calamuchita,Villa Alpina,0,0,0,0,0,0,0,2,2,154,--,-31.9532611007669,-64.8132541353652
CORDOBA,Calamuchita,Villa Amancay,0,0,0,0,0,0,0,39,39,426,SI,-32.1863928332037,-64.570452981186
CORDOBA,Calamuchita,Villa Berna,31,0,0,0,0,0,0,6,37,135,SI,-31.9052382568315,-64.7428823583405
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Sección),0,0,0,0,0,0,0,219,219,506,SI,-31.9091576117526,-64.5456887371347
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (3a. Sección),0,0,0,0,0,0,0,8,8,0,--,-31.9091576,-64.54568873
CORDOBA,Calamuchita,Villa del Dique,555,0,0,256,128,0,0,866,1805,3236,--,-32.1696837164743,-64.4567952849232
CORDOBA,Calamuchita,Villa General Belgrano,0,31,0,0,0,1,0,1129,1161,7795,SI,-31.9808236449718,-64.5606191505919
CORDOBA,Calamuchita,Villa Quillinzo,0,0,0,0,0,0,0,84,84,54,--,-32.2384365356542,-64.5210498971139
CORDOBA,Calamuchita,Villa Rumipal,0,0,0,43,0,0,0,937,980,2246,SI,-32.1893813417324,-64.4792063354191
CORDOBA,Calamuchita,Villa San Miguel,0,0,0,0,0,0,0,5,5,0,--,-31.8582901636165,-64.3750577906576
CORDOBA,Calamuchita,Villa Yacanto,0,0,0,0,0,0,0,7,7,1097,SI,-32.1037825310006,-64.7541028295247
CORDOBA,Calamuchita,Las Caleras,0,0,0,0,0,0,0,7,7,192,SI,-32.3893612457104,-64.5185923418535
CORDOBA,Calamuchita,San Ignacio (Loteo Vélez Crespo),0,0,0,0,0,0,0,9,9,0,--,-32.165,-64.516944444444
CORDOBA,Calamuchita,Segunda Usina,0,0,0,0,0,0,0,61,61,118,--,-32.1650425977053,-64.3784225873001
CORDOBA,Calamuchita,Río de los Sauces,0,0,0,0,0,0,0,1,1,1001,SI,-32.5265595269976,-64.5869530802431
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes,0,400,0,0,0,0,0,0,400,0,--,-31.9091576117526,-64.5456887371347
CORDOBA,Capital,Córdoba,58016,222667,44,208950,1218,11,0,4276,495182,1317298,SI,-31.4138166206931,-64.1833384346292
CORDOBA,Colón,Agua de Oro,370,0,0,65,0,0,0,65,500,1918,--,-31.058228127494,-64.2955793576311
CORDOBA,Colón,Ascochinga,124,0,0,1,0,0,0,0,125,394,SI,-30.9594645513035,-64.2754165610863
CORDOBA,Colón,Colonia Caroya,1132,505,0,6155,0,0,0,31,7823,16168,SI,-31.0172322466264,-64.066728610829
CORDOBA,Colón,El Manzano,125,0,0,0,0,0,0,20,145,892,--,-31.0817617139175,-64.2998324164847
CORDOBA,Colón,General Paz,167,0,0,0,0,0,0,0,167,1925,SI,-31.1341189126982,-64.1410056588479
CORDOBA,Colón,Jesús María,1133,3877,0,6526,0,0,0,15,11551,31602,SI,-30.9811937384049,-64.095771286873
CORDOBA,Colón,La Calera,1197,6525,0,1352,316,1,0,496,9887,31972,SI,-31.3441541784042,-64.3368093736089
CORDOBA,Colón,La Granja,437,0,0,1,0,0,0,26,464,2456,SI,-31.0054374122172,-64.2616783510445
CORDOBA,Colón,Los Molles,0,0,0,0,0,2,0,0,2,264,--,-31.0167070305726,-64.225388080483
CORDOBA,Colón,Malvinas Argentinas,1122,0,0,291,0,0,0,229,1642,12187,SI,-31.3677025435362,-64.0503196448495
CORDOBA,Colón,Mendiolaza,821,2606,0,841,2,0,0,195,4465,10271,SI,-31.2634679794013,-64.3038336466706
CORDOBA,Colón,Pajas Blancas,0,0,0,0,0,0,0,19,19,96,--,-31.2146356684786,-64.2768259906649
CORDOBA,Colón,Río Ceballos,1049,5510,0,4,1,2,0,444,7010,19688,SI,-31.1748535571499,-64.3096761754849
CORDOBA,Colón,Saldán,69,4193,0,73,0,0,0,270,4605,10605,SI,-31.3142696814132,-64.3129043036137
CORDOBA,Colón,Salsipuedes,891,467,0,9,0,0,0,387,1754,9612,SI,-31.1388344121698,-64.2906610433299
CORDOBA,Colón,Unquillo,2198,873,0,905,0,0,0,603,4579,18086,SI,-31.2319725034056,-64.3177425598673
CORDOBA,Colón,Villa Allende,1,6366,0,1885,4,0,0,345,8601,25738,SI,-31.2922067561376,-64.2950077746202
CORDOBA,Colón,Villa Cerro Azul,75,0,0,0,0,0,0,20,95,253,--,-31.0702139869894,-64.3197333591217
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,388,0,0,0,0,1,0,0,389,5710,SI,-31.3101307241869,-64.1805270805742
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,508,0,0,499,0,0,0,360,1367,5973,SI,-31.2742571242585,-64.1641142793009
CORDOBA,Colón,Dumesnil,0,0,0,34,0,0,0,0,34,0,--,-31.3321162961153,-64.3336598560636
CORDOBA,Colón,Mi Granja,0,0,0,5,0,0,0,0,5,1739,SI,-31.3501106609981,-63.9996450992295
CORDOBA,Cruz del Eje,Alto de los Quebrachos,0,0,0,0,6,0,0,1,7,161,--,-30.5409658147192,-65.0384387721916
CORDOBA,Cruz del Eje,Bañado de Soto,0,0,0,0,0,0,0,8,8,466,--,-30.8044357869451,-65.0436620185917
CORDOBA,Cruz del Eje,Canteras Quilpo,0,0,0,0,0,0,0,2,2,216,SI,-30.8666932853441,-64.6829010647536
CORDOBA,Cruz del Eje,Cruz de Caña,0,0,0,0,0,0,0,2,2,130,--,-31.0662466251544,-64.9425321672363
CORDOBA,Cruz del Eje,Cruz del Eje,1565,1733,0,3055,0,0,0,575,6928,30680,SI,-30.7218592173102,-64.8077377312137
CORDOBA,Cruz del Eje,El Brete,0,0,0,1,0,0,0,65,66,1749,--,-30.6722100581192,-64.8699070292303
CORDOBA,Cruz del Eje,Guanaco Muerto,0,0,0,0,0,0,0,17,17,320,--,-30.4794131800612,-65.0597627738017
CORDOBA,Cruz del Eje,La Banda,0,0,0,0,0,1,0,0,1,560,--,-30.7628592235779,-64.6459839334075
CORDOBA,Cruz del Eje,La Batea,0,0,0,0,0,0,0,1,1,96,--,-30.4417646532675,-65.4238386532105
CORDOBA,Cruz del Eje,La Higuera,18,0,0,0,0,0,0,2,20,404,SI,-31.0139548417914,-65.1020313666951
CORDOBA,Cruz del Eje,Las Playas,0,0,0,1,0,0,0,176,177,937,--,-30.6895900139602,-64.8508831281017
CORDOBA,Cruz del Eje,Los Chañaritos,0,0,0,1,0,0,0,9,10,311,--,-30.5724823864554,-64.9410778222467
CORDOBA,Cruz del Eje,Media Naranja,0,0,0,0,0,0,0,60,60,800,--,-30.6233104657952,-64.9515406139404
CORDOBA,Cruz del Eje,Paso Viejo,72,0,0,0,0,0,0,21,93,1033,SI,-30.7686835768001,-65.1864700189142
CORDOBA,Cruz del Eje,San Marcos Sierra,0,16,0,429,0,0,0,199,644,943,SI,-30.7803420622583,-64.6468515131076
CORDOBA,Cruz del Eje,Serrezuela,102,0,0,10,0,0,0,2,114,2441,SI,-30.6392026300348,-65.3813009621884
CORDOBA,Cruz del Eje,Tuclame,0,0,0,0,0,0,0,3,3,907,--,-30.7485284753417,-65.2375410689391
CORDOBA,Cruz del Eje,Villa de Soto,625,0,0,341,0,2,0,293,1261,9628,SI,-30.852977256889,-64.9924997261449
CORDOBA,General Roca,Del Campillo,1050,0,0,0,0,1,0,0,1051,3412,SI,-34.3760847098309,-64.4945399243505
CORDOBA,General Roca,Hipólito Bouchard,0,0,0,0,0,1,0,0,1,1778,SI,-34.7223142041085,-63.508013061936
CORDOBA,General Roca,Huinca Renancó,572,0,1,1294,0,0,0,1097,2964,9426,SI,-34.8397251237332,-64.3724876795015
CORDOBA,General Roca,Nicolás Bruzzone,0,0,0,0,0,0,0,91,91,209,SI,-34.4382295005707,-64.3383707319069
CORDOBA,General Roca,Villa Huidobro,0,789,10,2,0,1,0,1099,1901,5656,SI,-34.8371817717375,-64.5833571665395
CORDOBA,General Roca,Villa Valeria,632,0,0,0,0,1,0,216,849,2978,SI,-34.3408530354994,-64.917844943457
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),0,1666,0,37,0,0,0,82,1785,4740,SI,-34.514736598064,-63.941510935076
CORDOBA,General San Martín,Arroyo Cabral,4,393,0,2,0,1,0,276,676,2654,SI,-32.4889824965456,-63.4014794487713
CORDOBA,General San Martín,Ausonia,0,0,0,1,0,0,0,0,1,1046,SI,-32.6613825801545,-63.2447973807791
CORDOBA,General San Martín,Chazón,0,388,0,0,0,0,0,0,388,1061,SI,-33.0772598274988,-63.275435286184
CORDOBA,General San Martín,Etruria,47,1,0,0,2,1,0,0,51,4070,SI,-32.9405157092885,-63.2472565147
CORDOBA,General San Martín,La Laguna,524,0,0,0,0,0,0,0,524,1482,SI,-32.8014149822474,-63.2440045658431
CORDOBA,General San Martín,La Playosa,650,0,0,0,0,1,0,70,721,2672,--,-32.099694860079,-63.0325289648087
CORDOBA,General San Martín,Pasco,0,0,0,1,0,0,0,0,1,1178,SI,-32.7470044961114,-63.3411254262064
CORDOBA,General San Martín,Silvio Pellico,150,0,0,0,0,0,0,65,215,386,SI,-32.2506338091324,-62.931650118919
CORDOBA,General San Martín,Ticino,0,663,0,6,0,2,0,0,671,2188,SI,-32.6919271380136,-63.4353044375428
CORDOBA,General San Martín,Tío Pujio,567,0,0,2,0,0,0,53,622,2655,SI,-32.2863739057236,-63.3540179546817
CORDOBA,General San Martín,Villa María,2354,15284,0,10543,0,1,0,2022,30204,79351,SI,-32.4120836110321,-63.2499951238659
CORDOBA,General San Martín,Villa Nueva,1120,2288,0,1001,1,1,0,993,5404,18818,SI,-32.4288251783807,-63.249359249877
CORDOBA,General San Martín,Arroyo Algodón,0,0,0,1,0,0,0,0,1,677,--,-32.2019665986816,-63.1627861860009
CORDOBA,Ischilín,Chuña,0,0,0,0,0,2,0,102,104,550,--,-30.4687274606224,-64.6712287665168
CORDOBA,Ischilín,Copacabana,0,0,0,0,0,0,0,12,12,74,--,-30.6113486219317,-64.5555688574614
CORDOBA,Ischilín,Deán Funes,1950,1948,0,263,0,1,0,0,4162,21211,SI,-30.4229409365773,-64.3516697664768
CORDOBA,Ischilín,Esquina del Alambre,0,0,0,0,0,0,0,1,1,29,--,-30.6016118281727,-64.9074033309966
CORDOBA,Ischilín,Olivares de San Nicolás,0,0,0,0,0,0,0,1,1,541,--,-30.6020503748658,-64.8433653744314
CORDOBA,Ischilín,Quilino,205,0,0,94,0,0,0,0,299,4092,SI,-30.2159552214688,-64.5029777045333
CORDOBA,Ischilín,Villa Quilino,0,0,0,36,0,0,0,0,36,1003,--,-30.2101157475483,-64.4775674155262
CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),439,0,0,0,0,0,0,235,674,5298,SI,-33.3564514451723,-63.7205503922441
CORDOBA,Juárez Celman,Bengolea,0,0,0,269,0,0,0,0,269,915,SI,-33.0274173144801,-63.6719277875696
CORDOBA,Juárez Celman,Carnerillo,129,0,0,505,23,1,0,222,880,1867,SI,-32.9153142058652,-64.0256580552867
CORDOBA,Juárez Celman,Charras,0,0,0,1,0,0,0,12,13,1088,SI,-33.0241677315378,-64.0458262411649
CORDOBA,Juárez Celman,General Cabrera,986,0,0,0,0,0,0,0,986,11734,SI,-32.8118910840567,-63.8736965709556
CORDOBA,Juárez Celman,General Deheza,10,1126,0,3464,0,0,0,0,4600,11061,SI,-32.7549291159098,-63.7850383518255
CORDOBA,Juárez Celman,Huanchillas,0,0,0,11,0,0,0,0,11,1131,SI,-33.6655227252595,-63.6372618363763
CORDOBA,Juárez Celman,La Carlota,986,0,0,0,0,0,0,0,986,12537,SI,-33.4201679372505,-63.2969802619056
CORDOBA,Juárez Celman,Los Cisnes,2,165,0,0,0,0,0,0,167,559,SI,-33.400060095449,-63.4716515559202
CORDOBA,Juárez Celman,Olaeta,0,65,0,0,0,0,0,0,65,619,SI,-33.0434821211836,-63.9085957407616
CORDOBA,Juárez Celman,Santa Eufemia,0,587,0,0,0,1,0,57,645,2401,SI,-33.1767529632621,-63.2820358699256
CORDOBA,Juárez Celman,Ucacha,143,1747,0,1,0,0,0,59,1950,5136,SI,-33.0334392795817,-63.5082571588932
CORDOBA,Juárez Celman,Villa Reducción,0,0,0,0,0,0,0,232,232,1732,SI,-33.2014556304775,-63.8622207209792
CORDOBA,Marcos Juárez,Alejo Ledesma,0,0,0,1,0,3,0,79,83,3299,SI,-33.6076125942499,-62.6261405718946
CORDOBA,Marcos Juárez,Arias,493,0,0,0,0,0,0,0,493,7075,SI,-33.6411632781096,-62.402789011452
CORDOBA,Marcos Juárez,Camilo Aldao,1155,0,0,0,0,1,0,0,1156,5197,SI,-33.123740825534,-62.0965954602144
CORDOBA,Marcos Juárez,Colonia Italiana,0,158,0,0,31,0,0,10,199,738,--,-33.3119180942558,-62.1807987939012
CORDOBA,Marcos Juárez,Corral de Bustos,752,4591,0,1027,1796,0,0,46,8212,10407,SI,-33.2816219895104,-62.1854508942409
CORDOBA,Marcos Juárez,Cruz Alta,669,0,0,1,0,1,0,0,671,7200,SI,-33.0069947278727,-61.8109726038419
CORDOBA,Marcos Juárez,General Baldissera,451,0,0,0,0,1,0,0,452,2387,SI,-33.1220171765357,-62.3037212558104
CORDOBA,Marcos Juárez,General Roca,1127,0,0,1,0,2,0,0,1130,2777,SI,-32.7305115296671,-61.917138712509
CORDOBA,Marcos Juárez,Guatimozín,170,0,0,601,596,1,0,30,1398,2428,--,-33.4617411292085,-62.4391434502619
CORDOBA,Marcos Juárez,Inriville,233,0,0,0,0,0,0,89,322,3709,SI,-32.9438405235327,-62.2305487525417
CORDOBA,Marcos Juárez,Isla Verde,765,262,0,0,0,0,0,0,1027,4361,SI,-33.2401071501959,-62.404426547367
CORDOBA,Marcos Juárez,Leones,167,2548,0,1,0,0,0,23,2739,10391,SI,-32.658391411409,-62.299914625293
CORDOBA,Marcos Juárez,Los Surgentes,757,0,0,6,0,1,0,0,764,2752,SI,-32.9843826304567,-62.0237039883189
CORDOBA,Marcos Juárez,Marcos Juárez,652,9716,0,2,0,0,0,239,10609,27004,SI,-32.6913099811557,-62.1057946726991
CORDOBA,Marcos Juárez,Monte Buey,1563,0,0,0,0,0,0,0,1563,6217,SI,-32.9175280341379,-62.4576576002351
CORDOBA,Marcos Juárez,Villa Elisa,1031,0,12,0,0,0,0,0,1043,26,SI,-32.7487775757302,-62.3306744044274
CORDOBA,Marcos Juárez,Saira,234,0,0,0,0,0,0,0,234,789,SI,-32.406411636801,-62.1029831790036
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,0,0,0,30,0,0,0,141,171,483,SI,-33.247202805036,-62.269738358968
CORDOBA,Marcos Juárez,Cavanagh,0,0,0,0,0,0,0,322,322,1202,SI,-33.478334898944,-62.3393464555145
CORDOBA,Minas,Ciénaga del Coro,0,0,0,1,0,0,0,64,65,303,SI,-31.0381142705456,-65.2775888503175
CORDOBA,Minas,La Playa,0,0,0,0,0,0,0,53,53,207,--,-31.0350257440514,-65.3453122247049
CORDOBA,Minas,San Carlos Minas,204,0,0,2,0,0,0,290,496,1311,SI,-31.175590415787,-65.1017054267171
CORDOBA,Minas,Tosno,0,0,0,0,0,0,0,27,27,94,--,-30.9499425576932,-65.3099277411768
CORDOBA,Minas,El Chacho,0,0,0,1,0,0,0,173,174,154,--,-30.8017974058313,-65.6440521440399
CORDOBA,Minas,Estancia de Guadalupe,0,0,0,0,0,0,0,35,35,140,SI,-31.1242101609074,-65.2269002056273
CORDOBA,Minas,Guasapampa,0,0,0,0,0,0,0,34,34,129,--,-31.0975357099584,-65.3281875063158
CORDOBA,Minas,Talaini,0,0,0,0,0,0,0,23,23,112,--,-31.2496924733149,-65.1672000423356
CORDOBA,Pocho,Chancani,0,0,0,0,0,0,0,97,97,422,SI,-31.4172820195639,-65.4453421341012
CORDOBA,Pocho,Las Palmas,0,0,0,0,0,0,0,9,9,43,--,-31.3800076236386,-65.2899757237495
CORDOBA,Pocho,Salsacate,155,0,0,3,0,1,0,298,457,1275,SI,-31.3151616749444,-65.0910260595287
CORDOBA,Pocho,Villa de Pocho,0,0,0,0,0,0,0,40,40,171,SI,-31.4880894840309,-65.2830353856188
CORDOBA,Pocho,Los Talares,0,0,0,0,0,0,0,39,39,157,--,-31.3754115021879,-65.0386011461094
CORDOBA,Pocho,San Gerónimo,0,0,0,0,0,0,0,11,11,85,--,-31.3409519996631,-64.9131949666644
CORDOBA,Pocho,Tala Cañada,0,0,0,0,0,0,0,39,39,183,SI,-31.3590179990726,-64.9638128897381
CORDOBA,Pocho,Taninga,0,0,0,0,0,0,0,167,167,129,--,-31.3454000529726,-65.0801168738369
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,3,2441,0,1,29,0,0,148,2622,5697,SI,-34.0098324798955,-63.9225367502507
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,395,0,0,2,17,1,0,38,453,1318,SI,-33.9518611160055,-62.9744894136507
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,1088,5570,0,1,1,0,0,668,7328,20534,SI,-34.1236122063832,-63.388646306069
CORDOBA,Presidente Roque Sáenz Peña,Melo,0,0,0,10,21,0,0,389,420,1198,SI,-34.3483191246018,-63.4471714447308
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,0,0,0,0,0,0,0,29,29,103,SI,-34.0511211181075,-63.7321532881296
CORDOBA,Presidente Roque Sáenz Peña,Rosales,0,0,0,0,0,0,0,132,132,525,SI,-34.171790725852,-63.1534798469172
CORDOBA,Presidente Roque Sáenz Peña,Serrano,0,1033,0,0,0,1,0,81,1115,3162,SI,-34.4699818959404,-63.5375595280644
CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,0,0,0,0,0,0,0,42,42,140,SI,-34.5106395562101,-63.7132746964365
CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,0,0,0,1,0,0,0,0,1,53,--,-34.2040788458157,-62.9768889543714
CORDOBA,Punilla,Bialet Massé,941,0,0,1,0,0,0,333,1275,5425,SI,-31.3123081567618,-64.4629696370028
CORDOBA,Punilla,Cabalango,0,0,0,0,0,0,0,207,207,336,--,-31.3931049014855,-64.5635652642982
CORDOBA,Punilla,Capilla del Monte,1643,457,0,0,0,0,0,282,2382,11181,SI,-30.8563966713395,-64.526268881497
CORDOBA,Punilla,Casa Grande,0,0,0,0,0,0,0,57,57,672,--,-31.1697129911083,-64.4776214321437
CORDOBA,Punilla,Charbonier,0,0,0,0,0,0,0,102,102,235,--,-30.7720869099195,-64.5441595530858
CORDOBA,Punilla,Cosquín,1307,4694,0,0,0,0,0,113,6114,19458,SI,-31.240571224569,-64.4655312574209
CORDOBA,Punilla,Cuesta Blanca,0,0,0,0,0,0,0,40,40,510,--,-31.4787781890782,-64.5773466914484
CORDOBA,Punilla,Estancia Vieja,0,0,0,0,0,0,0,216,216,909,--,-31.3842597063571,-64.517330819559
CORDOBA,Punilla,Huerta Grande,0,109,0,416,0,0,0,103,628,5925,SI,-31.0600927199176,-64.484304266589
